match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster
5223775111,4383377667,false,1580672432,1364,4040,1,7,22,62,2,251
5223775312,4383407451,false,1580672426,3257,4247,5,7,22,73,9,137
5223775400,4383391258,false,1580672454,2211,4027,2,7,22,62,8,153
5223775702,4383405582,true,1580672467,3087,4630,4,7,22,66,5,135
5223775816,4383381619,true,1580672474,1577,4581,7,7,22,77,9,182
5223775817,4383381367,true,1580672474,1452,4301,1,7,22,53,3,251
5223776004,4383382583,false,1580672482,1585,4280,5,7,22,74,8,155
5223776413,4383394592,true,1580672500,2214,4171,1,7,22,54,8,132
5223776511,4383400645,true,1580672518,2555,4203,4,7,22,64,7,186
5223776615,4383403899,true,1580672520,2979,4645,1,7,22,71,2,251
5223776715,4383383066,false,1580672526,1588,4172,5,7,22,63,5,135
5223776819,4383373216,false,1580672528,1012,4604,1,0,22,53,2,241
5223776910,4383391642,true,1580672541,2153,4002,4,7,22,66,5,186
5223777001,4383403590,false,1580672531,2851,4609,4,7,22,67,7,133
5223777019,4383403185,false,1580672548,2820,4121,6,7,22,80,9,121
5223777411,4383411290,false,1580672563,3374,4483,3,7,22,80,4,187
5223777607,4383384492,true,1580672585,1627,4947,3,7,22,78,5,251
5223777810,4383389268,true,1580672592,1958,4190,5,7,22,73,5,123
5223777901,4383387341,true,1580672592,1778,4023,2,7,22,50,5,133
5223778318,4383402767,true,1580672619,2819,4088,6,7,22,60,8,188
5223778418,4383404105,false,1580672620,2731,4404,4,7,22,70,5,152
5223778701,4383385248,true,1580672640,1570,4164,8,7,22,71,8,135
5223778704,4383391099,true,1580672641,2022,4504,2,7,22,57,3,156
5223779003,4383395459,true,1580672647,2311,4073,6,7,22,62,6,111
5223779006,4383398261,true,1580672652,2462,4263,6,7,22,63,9,136
5223779218,4383417935,false,1580672666,3733,4368,2,7,22,51,6,138
5223779513,4383402948,true,1580672680,2600,4224,7,7,22,70,8,133
5223779514,4383401390,false,1580672680,2660,4247,8,7,22,72,9,123
5223780301,4383395925,false,1580672725,2208,4368,2,7,22,61,4,156
5223780411,4383397915,true,1580672738,2283,4224,1,7,22,58,7,135
5223780604,4383397842,true,1580672748,2377,4015,7,7,22,67,9,111
5223780616,4383387306,false,1580672740,1494,4218,5,7,22,57,8,188
5223780619,4383396977,true,1580672731,2152,4580,7,7,22,79,7,132
5223780705,4383406510,false,1580672748,2753,4027,2,7,22,58,5,131
5223780806,4383396056,false,1580672759,2223,5518,2,0,22,78,4,188
5223780819,4383403042,false,1580672760,2480,4386,3,7,22,77,7,187
5223780906,4383402862,false,1580672766,2674,4014,1,0,22,35,6,182
5223780915,4383383717,false,1580672759,1428,4364,2,7,22,59,7,183
5223781010,4383418656,false,1580672772,3580,4724,5,7,22,72,7,137
5223781307,4383389651,true,1580672789,1711,4055,3,7,22,80,7,132
5223781310,4383418733,false,1580672789,3701,4401,5,7,22,64,6,132
5223782004,4383392156,false,1580672820,1923,4176,6,7,22,72,8,182
5223782008,4383393558,true,1580672820,1973,4249,3,7,22,70,5,155
5223782207,4383391627,true,1580672847,1839,4237,2,7,22,62,6,132
5223782319,4383400478,false,1580672846,2305,4415,5,7,22,66,7,191
5223782505,4383392894,true,1580672864,1804,4415,3,7,22,73,3,251
5223782814,4383406766,false,1580672864,2808,5533,2,0,22,71,2,151
5223782905,4383395675,false,1580672888,2050,4639,6,7,22,62,8,136
5223783207,4383399228,true,1580672905,2254,4148,5,7,22,62,7,137
5223783211,4383396256,false,1580672888,2078,4147,4,7,22,70,9,131
5223783311,4383407537,false,1580672910,2760,4213,3,0,22,75,3,137
5223783401,4383400931,true,1580672912,2229,4002,6,7,22,65,8,186
5223783514,4383399223,false,1580672913,2158,4550,1,7,22,53,2,191
5223783606,4383383413,true,1580672907,1297,4834,6,7,22,80,7,131
5223783618,4383392047,false,1580672923,1806,4758,5,7,22,72,8,187
5223784110,4383401134,false,1580672949,2244,4809,5,7,22,77,6,188
5223784118,4383397744,true,1580672955,2053,4003,4,7,22,72,5,136
5223784210,4383391285,true,1580672951,1673,5773,5,7,22,80,7,135
5223784319,4383400572,true,1580672966,2245,4207,2,7,22,73,5,131
5223784703,4383389160,false,1580672988,1413,4550,1,0,22,57,5,133
5223784715,4383396446,true,1580672969,1992,5766,4,7,22,79,7,201
5223784808,4383400068,false,1580672993,2191,4363,1,7,22,63,3,251
5223784903,4383400560,false,1580672995,2048,4719,1,7,22,58,6,138
5223785211,4383395597,true,1580673017,1893,4371,1,0,22,49,3,134
5223785213,4383383400,false,1580672985,1221,4014,3,7,22,70,7,184
5223785502,4383395720,false,1580673033,1888,4213,3,7,22,56,4,151
5223785608,4383398393,true,1580673037,1990,4091,1,7,22,42,6,185
5223785902,4383394108,false,1580673042,1794,4062,4,7,22,48,7,191
5223785905,4383427947,true,1580673058,4059,4671,3,7,22,74,6,182
5223786014,4383399952,false,1580673034,2150,4760,6,7,22,72,8,188
5223786101,4383388428,true,1580673070,1370,4145,3,0,22,66,4,111
5223786200,4383387076,true,1580673057,1289,5205,1,7,22,70,6,153
5223786215,4383411677,false,1580673071,2715,5483,5,7,22,79,7,156
5223786405,4383395916,true,1580673086,1922,4082,5,7,22,71,7,136
5223786406,4383415241,false,1580673085,3076,4021,1,7,22,61,3,251
5223786407,4383403986,true,1580673089,2232,4281,6,7,22,62,9,131
5223786409,4383404829,false,1580673071,2455,4409,4,0,22,63,4,134
5223786419,4383398849,true,1580673089,2041,4065,3,7,22,59,4,202
5223786712,4383396628,true,1580673092,1890,4168,3,0,22,62,7,145
5223786802,4383400302,true,1580673115,2093,4054,5,7,22,63,7,123
5223787011,4383402870,false,1580673126,2238,4078,3,7,22,53,3,151
5223787102,4383398623,true,1580673130,1845,4253,4,7,22,63,8,138
5223787305,4383402185,true,1580673133,2241,4515,1,0,22,52,3,136
5223787402,4383403297,true,1580673149,2230,4027,5,7,22,56,7,131
5223787419,4383429155,false,1580673149,3858,5075,3,0,22,55,7,188
5223787516,4383401801,true,1580673148,2135,4083,3,7,22,62,7,181
5223787604,4383399684,true,1580673126,2071,4762,5,7,22,80,5,122
5223787709,4383395068,false,1580673158,1761,4030,2,7,22,69,6,188
5223788019,4383403201,true,1580673182,2261,4223,4,7,22,68,5,135
5223788105,4383394815,false,1580673189,1760,4191,6,7,22,61,9,236
5223788204,4383386371,false,1580673196,1123,4706,1,7,22,68,5,201
5223788209,4383386381,false,1580673189,1140,4730,7,7,22,79,10,193
5223788414,4383408909,true,1580673202,2658,4030,4,7,22,78,5,138
5223788505,4383398670,false,1580673172,1887,4059,5,7,22,60,6,122
5223788518,4383404490,true,1580673211,2089,4474,2,7,22,78,4,133
5223788601,4383390891,true,1580673220,1434,4105,5,7,22,66,6,186
5223788914,4383408062,false,1580673237,2246,4269,4,7,22,68,7,133
5223789006,4383407525,false,1580673233,2273,6575,7,7,22,80,8,132
